id,grade,subject,q,a,w1,w2,w3
3720,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,책갈피,책칼피,책갈비,책깔피
3721,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '낙엽으로 예쁜 ____를 만들어요.',책갈피,책칼피,책깔피,책갈비
3722,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '낙엽으로 예쁜 책칼피를 만들어요.',책칼피 -> 책갈피,책칼피 -> 책깔피,틀린 글자가 없다.,책갈피 -> 책칼피
3723,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,콩닥콩닥,쿵덕쿵덕,콩닥꽁닥,공닥공닥
3724,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '발표할 때 가슴이 ____ 뛰었다.',콩닥콩닥,쿵덕쿵덕,공닥공닥,콩닥꽁닥
3725,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '발표할 때 가슴이 쿵덕쿵덕 뛰었다.',쿵덕쿵덕 -> 콩닥콩닥,쿵덕쿵덕 -> 공닥공닥,틀린 글자가 없다.,콩닥콩닥 -> 쿵덕쿵덕
3726,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,거북선,거북성,거북썬,꺼북선
3727,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이순신 장군님의 튼튼한 ____.',거북선,거북성,꺼북선,거북썬
3728,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이순신 장군님의 튼튼한 거북성.',거북성 -> 거북선,거북성 -> 꺼북선,틀린 글자가 없다.,거북선 -> 거북성
3729,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,올록볼록,올록뽈록,올룩볼룩,올룩볼룩
3730,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '엠보싱 휴지는 ____ 껍데기 같아요.',올록볼록,올룩볼룩,올록뽈록,올룩볼룩
3731,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '엠보싱 휴지는 올룩볼룩 껍데기 같아요.',올룩볼룩 -> 올록볼록,올룩볼룩 -> 올록뽈록,틀린 글자가 없다.,올록볼록 -> 올룩볼룩
3732,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,새콤달콤,새쿰달쿰,새콤달꼼,세콤달콤
3733,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 보랏빛 포도가 맛있어요.',새콤달콤,세콤달콤,새콤달꼼,새쿰달쿰
3734,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '세콤달콤 보랏빛 포도가 맛있어요.',세콤달콤 -> 새콤달콤,세콤달콤 -> 새콤달꼼,틀린 글자가 없다.,새콤달콤 -> 세콤달콤
3735,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,뒤뚱뒤뚱,디뚱디뚱,뒤뚱뒤둥,뒤뚱디뚱
3736,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오리들은 ____ 걸으며 물가로 가요.',뒤뚱뒤뚱,뒤뚱디뚱,뒤뚱뒤둥,디뚱디뚱
3737,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오리들은 뒤뚱디뚱 걸으며 물가로 가요.',뒤뚱디뚱 -> 뒤뚱뒤뚱,뒤뚱디뚱 -> 뒤뚱뒤둥,틀린 글자가 없다.,뒤뚱뒤뚱 -> 뒤뚱디뚱
3738,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,차곡차곡,차국차국,자곡자곡,차곡짜곡
3739,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '바구니에 고구마를 ____ 담아요.',차곡차곡,자곡자곡,차국차국,차곡짜곡
3740,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '바구니에 고구마를 자곡자곡 담아요.',자곡자곡 -> 차곡차곡,자곡자곡 -> 차국차국,틀린 글자가 없다.,차곡차곡 -> 자곡자곡
3741,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,뒷산,뒤산,뒷싼,뒫산
3742,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 마루에 걸린 구름이 멋져요.',뒷산,뒫산,뒤산,뒷싼
3743,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '뒫산 마루에 걸린 구름이 멋져요.',뒫산 -> 뒷산,뒫산 -> 뒤산,틀린 글자가 없다.,뒷산 -> 뒫산
3744,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,시끌벅적한,시끌벅쩍한,씨끌벅적한,시끌벅적안
3745,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '시장에는 ____ 소리가 들려요.',시끌벅적한,시끌벅쩍한,시끌벅적안,씨끌벅적한
3746,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '시장에는 시끌벅쩍한 소리가 들려요.',시끌벅쩍한 -> 시끌벅적한,시끌벅쩍한 -> 시끌벅적안,틀린 글자가 없다.,시끌벅적한 -> 시끌벅쩍한
3747,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,무릎,무룹,무릊,무릅
3748,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '넘어져서 다친 ____이 아팠어.',무릎,무룹,무릅,무릊
3749,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '넘어져서 다친 무룹이 아팠어.',무룹 -> 무릎,무룹 -> 무릅,틀린 글자가 없다.,무릎 -> 무룹
3750,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,반듯이,반드씨,반드시,빤듯이
3751,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '학용품을 책상 위에 ____ 놓았다.',반듯이,반드시,빤듯이,반드씨
3752,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '학용품을 책상 위에 반드시 놓았다.',반드시 -> 반듯이,반드시 -> 빤듯이,틀린 글자가 없다.,반듯이 -> 반드시
3753,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,휘둥그레지다,휘동그레지다,휘둥그래지다,히둥그레지다
3754,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '놀라운 광경에 눈이 ____.',휘둥그레지다,휘둥그래지다,휘동그레지다,히둥그레지다
3755,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '놀라운 광경에 눈이 휘둥그래지다.',휘둥그래지다 -> 휘둥그레지다,휘둥그래지다 -> 휘동그레지다,틀린 글자가 없다.,휘둥그레지다 -> 휘둥그래지다
3756,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,영양분,영양뿐,녕양분,영앙분
3757,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '식물은 흙에서 ____을 얻어요.',영양분,영앙분,영양뿐,녕양분
3758,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '식물은 흙에서 영앙분을 얻어요.',영앙분 -> 영양분,영앙분 -> 영양뿐,틀린 글자가 없다.,영양분 -> 영앙분
3759,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,볼우물,볼우무,볼우믈,보루물
3760,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '웃을 때 생기는 ____이 참 예뻐요.',볼우물,볼우무,보루물,볼우믈
3761,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '웃을 때 생기는 볼우무이 참 예뻐요.',볼우무 -> 볼우물,볼우무 -> 보루물,틀린 글자가 없다.,볼우물 -> 볼우무
3762,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,허수아비,허수애비,허수애비,허슈아비
3763,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '새떼를 쫓아 주는 ____.',허수아비,허수애비,허슈아비,허수애비
3764,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '새떼를 쫓아 주는 허수애비.',허수애비 -> 허수아비,허수애비 -> 허슈아비,틀린 글자가 없다.,허수아비 -> 허수애비
3765,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,험상궂게,험상굳게,험상궂개,험상굿게
3766,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 물고기는 ____ 생겼어요.',험상궂게,험상굿게,험상궂개,험상굳게
3767,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 물고기는 험상굿게 생겼어요.',험상굿게 -> 험상궂게,험상굿게 -> 험상궂개,틀린 글자가 없다.,험상궂게 -> 험상굿게
3768,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,어깨동무,어께동무,억깨동무,어깨동모
3769,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '친한 친구와 ____한 두 사람.',어깨동무,어깨동모,억깨동무,어께동무
3770,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '친한 친구와 어깨동모한 두 사람.',어깨동모 -> 어깨동무,어깨동모 -> 억깨동무,틀린 글자가 없다.,어깨동무 -> 어깨동모
3771,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몫,뫏,목,몱
3772,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이건 내가 해야 할 내 ____이 너무 많다.',몫,몱,뫏,목
3773,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이건 내가 해야 할 내 몱이 너무 많다.',몱 -> 몫,몱 -> 뫏,틀린 글자가 없다.,몫 -> 몱
3774,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,넋,넏,넔,넉
3775,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 놀라서 ____이 나간 표정이구나.',넋,넏,넔,넉
3776,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 놀라서 넏이 나간 표정이구나.',넏 -> 넋,넏 -> 넔,틀린 글자가 없다.,넋 -> 넏
3777,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,때때옷,떼떼옷,때때옫,대대옷
3778,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '설날에 일곱 빛 ____ 곱게 입고 세배해요.',때때옷,때때옫,대대옷,떼떼옷
3779,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '설날에 일곱 빛 때때옫 곱게 입고 세배해요.',때때옫 -> 때때옷,때때옫 -> 대대옷,틀린 글자가 없다.,때때옷 -> 때때옫
3780,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,마주 앉은,마주안은,마주앉은,마주 안은
3781,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '내 앞에 ____ 친구가 웃어요.',마주 앉은,마주안은,마주앉은,마주 안은
3782,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '내 앞에 마주안은 친구가 웃어요.',마주안은 -> 마주 앉은,마주안은 -> 마주앉은,틀린 글자가 없다.,마주 앉은 -> 마주안은
3783,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,할 수,하ㄹ수,할수,하ㄹ수
3784,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우리는 무엇이든 ____ 있어요.',할 수,하ㄹ수,할수,하ㄹ수
3785,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우리는 무엇이든 하ㄹ수 있어요.',하ㄹ수 -> 할 수,하ㄹ수 -> 할수,틀린 글자가 없다.,할 수 -> 하ㄹ수
3786,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,읽을 수,익을 수,읽을수,일글 수
3787,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이 글자는 너무 작아서 ____ 없으니까 말이야.',읽을 수,읽을수,일글 수,익을 수
3788,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이 글자는 너무 작아서 읽을수 없으니까 말이야.',읽을수 -> 읽을 수,읽을수 -> 일글 수,틀린 글자가 없다.,읽을 수 -> 읽을수
3789,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,오랫동안,오래동안,오랫 동안,오래 동안
3790,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 기억해 주었으면 좋겠어.',오랫동안,오래동안,오랫 동안,오래 동안
3791,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래동안 기억해 주었으면 좋겠어.',오래동안 -> 오랫동안,오래동안 -> 오랫 동안,틀린 글자가 없다.,오랫동안 -> 오래동안
3792,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몇 시에,몇시에,면 시에,몆 시에
3793,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연은 ____ 시작하나요?',몇 시에,몆 시에,면 시에,몇시에
3794,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연은 몆 시에 시작하나요?',몆 시에 -> 몇 시에,몆 시에 -> 면 시에,틀린 글자가 없다.,몇 시에 -> 몆 시에
3795,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,틀림없이,틀림 없이,틀님없이,틀림업이
3796,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 소리를 ____ 들었네.',틀림없이,틀님없이,틀림 없이,틀림업이
3797,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 소리를 틀님없이 들었네.',틀님없이 -> 틀림없이,틀님없이 -> 틀림 없이,틀린 글자가 없다.,틀림없이 -> 틀님없이
3798,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잃어버렸다,잊어버렸다,일어버렸다,잃어 버렸다
3799,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '숲속에서 길을 ____.',잃어버렸다,일어버렸다,잃어 버렸다,잊어버렸다
3800,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '숲속에서 길을 일어버렸다.',일어버렸다 -> 잃어버렸다,일어버렸다 -> 잃어 버렸다,틀린 글자가 없다.,잃어버렸다 -> 일어버렸다
3801,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,바래고,바라고,바레고,빨래고
3802,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오래된 책의 색이 ____ 있어요.',바래고,빨래고,바레고,바라고
3803,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래된 책의 색이 빨래고 있어요.',빨래고 -> 바래고,빨래고 -> 바레고,틀린 글자가 없다.,바래고 -> 빨래고
3804,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,가르쳐,가르켜,가르처,가리쳐
3805,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '선생님이 국어를 ____ 주십니다.',가르쳐,가리쳐,가르처,가르켜
3806,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '선생님이 국어를 가리쳐 주십니다.',가리쳐 -> 가르쳐,가리쳐 -> 가르처,틀린 글자가 없다.,가르쳐 -> 가리쳐
3807,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잊어버렸어요,잃어버렸어요,이저버렸어요,잊어 버렸어요
3808,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '현관 비밀번호를 ____.',잊어버렸어요,이저버렸어요,잃어버렸어요,잊어 버렸어요
3809,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '현관 비밀번호를 이저버렸어요.',이저버렸어요 -> 잊어버렸어요,이저버렸어요 -> 잃어버렸어요,틀린 글자가 없다.,잊어버렸어요 -> 이저버렸어요
3810,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,파헤치며,파해치며,파해치며,파해치며
3811,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '멧돼지가 밭을 마구 ____.',파헤치며,파해치며,파해치며,파해치며
3812,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '멧돼지가 밭을 마구 파해치며.',파해치며 -> 파헤치며,파해치며 -> 파해치며,틀린 글자가 없다.,파헤치며 -> 파해치며
3813,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,빠져들었어,빠저들었어,바져들었어,빠져 들었어
3814,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '재미있는 이야기 속으로 ____.',빠져들었어,빠져 들었어,바져들었어,빠저들었어
3815,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '재미있는 이야기 속으로 빠져 들었어.',빠져 들었어 -> 빠져들었어,빠져 들었어 -> 바져들었어,틀린 글자가 없다.,빠져들었어 -> 빠져 들었어
3816,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,헬리콥터,헤리콥터,헬리곱터,헬리콤터
3817,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '모두 다 ____ 되어 빙글빙글 돌아요.',헬리콥터,헬리콤터,헤리콥터,헬리곱터
